Id,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
3397,1,1,3,2,1,3,1,1,3,1,2,3,2,1,2,2,4,4,3,3,3,4,2,1,3,1,2,3,4,2,3,3,3,3,3,2,3,3,3,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,,1,1,3,2,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1.0,,,30,High school or less,White,Male,Less than $40k,rarely/never
3398,1,2,3,2,4,2,2,2,1,2,3,2,1,3,2,2,2,-1,-1,-1,-1,-1,-1,1,4,1,2,2,1,1,2,2,2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,3,2,3,2,1,1,1,1,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,5,,,-1.0,45,High school or less,Hispanic,Male,$40-75k,sporadic
3399,1,1,2,2,2,2,2,1,2,1,3,3,4,1,1,3,4,2,2,2,3,4,3,1,3,2,1,4,2,3,3,2,3,1,3,1,4,3,3,2,2,2,2,2,2,2,2,2,2,1,4,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,,1,3,2,1,1,1,2,2,2,2,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,28,Some college,White,Male,$40-75k,rarely/never
3400,1,1,1,1,4,1,4,3,2,4,1,1,1,2,3,1,2,3,2,1,2,1,1,1,3,1,4,4,3,1,2,2,2,4,1,1,1,4,4,2,1,2,2,1,2,1,1,1,2,5,2,3,2,1,1,4,1,1,2,1,2,2,1,1,1,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,41,Some college,Black,Male,Less than $40k,sporadic
3401,1,1,1,1,1,1,1,1,2,1,2,4,4,1,1,3,3,1,1,1,2,2,2,1,3,2,1,2,-1,3,3,3,3,1,1,1,3,1,4,2,1,2,2,2,1,1,2,1,2,2,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,4,,,1.0,42,College,Hispanic,Male,$75-125k,sporadic
3402,1,1,1,2,3,1,2,1,4,1,2,1,2,3,1,2,1,1,1,1,3,3,1,1,4,1,4,3,2,2,3,3,2,2,2,1,3,4,4,2,1,2,2,2,2,1,2,1,2,5,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,1,1,-1,-1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,65,Some college,Black,Male,$40-75k,always
3403,1,2,4,4,4,2,4,3,1,2,3,2,2,3,2,2,2,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,4,2,3,2,3,2,2,2,2,2,2,1,2,2,2,3,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,1,-1,1,-1,-1,1,2,,3,2,4,3,2,2,2,2,2,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,31,High school or less,Black,Male,Less than $40k,rarely/never
3404,1,1,1,1,1,1,1,1,3,1,1,2,2,3,2,3,2,2,2,2,2,2,2,1,2,1,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,3,3,1,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,-1,-1,-1,2,3,3.0,1,3,2,2,1,2,1,1,-1,-1,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,,,39,High school or less,White,Female,$75-125k,rarely/never
3405,1,1,2,2,2,1,2,2,2,4,1,1,1,4,4,2,2,2,2,2,3,2,2,1,3,1,2,3,2,1,3,1,1,2,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,29,College,White,Male,$125k or more,always
3406,1,2,2,3,1,1,1,1,2,3,2,1,2,2,2,2,1,2,2,3,3,2,2,1,3,1,3,3,2,1,3,2,2,2,3,2,1,4,4,2,1,2,2,2,2,1,2,2,2,1,1,3,3,3,3,1,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,1,1,1,-1,1,3,,2,4,3,3,2,1,2,2,2,2,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,5,,,2.0,42,Some college,White,Male,$75-125k,rarely/never
3407,1,1,1,1,3,1,2,2,1,3,2,2,2,2,1,1,2,2,2,2,3,3,2,1,3,1,3,3,2,2,3,3,3,2,2,2,2,3,4,2,2,2,2,2,2,1,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,,2,2,2,1,1,1,1,1,2,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,29,College,Hispanic,Female,$40-75k,sporadic
3408,1,1,2,1,2,1,1,1,1,2,1,2,3,3,2,2,2,2,2,3,2,3,2,1,3,1,3,2,1,1,2,2,3,1,2,1,3,3,3,1,2,2,2,2,2,1,2,2,2,3,1,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,-1,-1,-1,1,-1,1,1,,3,3,2,1,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,55,College,White,Female,$125k or more,sporadic
3409,1,1,3,2,4,1,3,1,1,2,3,1,3,4,4,2,3,2,2,3,2,3,4,1,4,1,4,3,3,2,4,2,3,2,1,1,2,4,4,2,2,2,2,2,2,1,1,2,2,3,1,4,4,2,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,45,College,Other/Mixed,Female,$125k or more,sporadic
3410,1,1,1,2,1,1,1,1,1,3,2,2,4,2,1,2,3,3,2,1,2,3,1,1,4,2,1,3,1,1,2,1,4,2,2,2,3,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,,1,2,4,1,1,1,1,1,2,2,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,26,College,Hispanic,Male,$40-75k,always
3411,1,1,3,1,2,1,3,1,2,1,2,1,2,4,2,2,2,2,2,3,3,4,2,1,4,1,4,3,2,2,2,2,3,2,1,2,2,2,4,2,2,1,2,2,2,2,2,2,2,5,-1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,1,1,1,1,1,-1,-1,1,1,,-1,3,1,1,1,1,1,1,1,1,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,5,,,-1.0,70,College,Black,Male,$125k or more,always
3412,1,1,2,2,3,1,2,2,2,1,2,1,1,1,1,1,3,1,2,3,4,1,1,1,3,1,4,4,3,4,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,3,,2,2,2,2,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,1.0,,25,Some college,Black,Male,Less than $40k,always
3413,1,1,2,2,2,1,1,1,2,2,4,3,4,3,1,3,3,2,2,2,2,2,2,1,3,2,2,3,2,2,2,2,3,1,2,1,2,4,3,2,2,2,2,2,2,1,1,2,2,1,4,1,2,2,3,3,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,68,College,White,Female,$40-75k,always
3414,1,1,1,1,2,2,2,1,1,1,1,1,1,4,4,2,1,1,1,1,2,1,2,1,3,1,4,3,3,1,3,3,2,3,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,5,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,66,College,Black,Female,$40-75k,always
3415,1,4,4,4,1,3,1,1,4,3,3,4,4,1,1,1,4,2,3,2,3,4,1,1,4,1,2,4,4,4,4,2,4,1,2,2,3,1,1,2,1,1,2,2,2,2,2,2,2,1,-1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4.0,1,2,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,2.0,,,28,High school or less,Other/Mixed,Female,$40-75k,rarely/never
3416,1,1,2,1,1,1,1,1,1,1,3,3,4,2,1,2,2,2,2,3,-1,2,1,1,3,-1,2,4,3,2,2,4,4,2,2,1,2,4,-1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,3,2,1,1,2,1,2,2,2,2,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,81,High school or less,White,Female,$75-125k,sporadic
3417,1,2,3,2,4,3,3,1,1,4,4,2,2,3,1,2,2,2,2,2,2,2,3,1,3,1,4,3,2,2,2,2,3,3,2,2,1,3,3,2,2,2,2,1,1,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,,2,1,1,2,1,1,2,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,2.0,,42,College,White,Female,$125k or more,sporadic
3418,1,1,1,1,1,1,1,1,1,3,3,4,4,1,1,4,4,1,2,3,4,3,1,1,3,1,2,2,2,3,2,3,4,1,3,2,3,3,2,2,2,2,2,2,2,1,1,2,2,2,5,3,1,1,4,4,2,2,2,2,2,2,1,1,1,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,,1,3,2,2,2,1,2,1,2,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2.0,,,77,Some college,Hispanic,Male,$125k or more,rarely/never
3419,1,1,2,1,1,1,1,1,2,1,2,2,3,3,2,2,2,3,3,3,4,4,4,1,4,2,1,2,2,1,2,2,2,2,1,1,3,1,4,2,1,1,2,2,2,2,2,2,2,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,,1,1,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,82,High school or less,Other/Mixed,Female,$75-125k,always
3420,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,4,4,4,1,3,1,4,2,2,1,3,3,3,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,1,1,3,2,1,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,68,Some college,White,Female,$75-125k,sporadic
3421,1,1,-1,1,1,1,1,1,1,4,3,2,4,1,1,2,3,1,2,2,4,2,1,1,3,1,2,3,2,2,2,2,4,1,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,2,1,2,1,2,1,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,60,High school or less,White,Female,Less than $40k,sporadic
3422,1,1,3,1,1,1,1,1,1,1,3,2,3,3,3,2,2,1,1,1,2,2,2,1,3,1,4,3,4,4,3,4,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,65,High school or less,White,Female,$75-125k,always
3423,1,1,2,1,1,1,2,1,1,3,2,4,4,1,1,2,3,2,2,2,2,3,1,1,2,2,1,4,1,4,2,3,4,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,5,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,1,,1,2,1,1,2,1,2,2,2,2,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,71,Some college,Hispanic,Male,$40-75k,sporadic
3424,1,1,2,1,2,2,2,1,2,1,3,3,4,2,1,2,3,1,1,1,1,2,1,1,3,1,1,3,3,3,3,3,4,2,2,1,2,3,3,2,1,1,2,2,2,2,2,1,2,1,5,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,2,1,1,1,2,2,2,2,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,42,High school or less,White,Female,$40-75k,sporadic
3425,1,1,1,1,4,1,3,1,1,1,2,1,2,4,2,1,3,1,1,1,4,2,3,1,3,1,4,2,2,1,2,2,2,2,2,1,1,4,4,2,1,2,2,2,2,2,2,2,2,3,1,3,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,59,Some college,Black,Female,$40-75k,always
3426,1,1,2,1,1,1,2,1,1,1,2,2,2,2,3,2,1,3,3,2,2,3,3,1,3,1,4,3,2,2,3,2,2,2,3,2,3,4,4,1,1,2,2,2,2,1,2,2,2,5,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,,2,1,1,1,1,1,2,1,2,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,2.0,,72,High school or less,White,Male,$40-75k,sporadic
3427,1,1,1,1,2,1,3,1,2,3,2,1,1,4,3,1,1,1,1,1,1,2,1,1,2,1,4,3,1,1,2,1,2,2,1,1,1,4,4,2,2,1,2,2,2,2,1,2,2,5,2,2,1,2,1,3,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,-1,-1,1,1,1,1,,2,2,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,,,,,,,,,,,3,,,2.0,63,College,Hispanic,Female,$75-125k,always
3428,1,1,2,2,2,1,1,1,2,1,3,2,3,2,1,2,2,2,2,1,2,2,2,1,3,2,2,1,1,1,2,1,2,1,1,1,4,4,4,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,1,2,2,2,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,,2,2,2,1,1,1,1,1,1,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,2.0,,61,College,Hispanic,Male,$125k or more,always
3429,1,1,3,2,1,2,2,1,2,3,3,3,3,2,1,2,3,2,2,3,3,3,3,1,4,1,2,3,2,2,4,3,4,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,,1,3,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,59,High school or less,White,Male,$75-125k,sporadic
3430,1,1,2,2,1,1,1,1,1,1,3,2,4,2,1,2,2,2,2,2,2,2,1,2,4,1,2,3,1,1,3,2,3,1,2,2,3,3,4,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,-1,1,1,-1,-1,1,-1,-1,1,-1,1,2,,1,2,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,69,College,White,Male,$40-75k,sporadic
3431,1,1,1,1,2,1,1,1,1,2,3,2,3,1,1,4,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,1,3,1,1,1,4,3,2,2,2,2,2,2,2,1,2,1,2,1,3,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,60,College,White,Male,$75-125k,always
3432,1,1,2,2,2,1,2,2,1,3,1,1,2,3,1,1,1,1,1,1,2,1,2,1,4,1,3,3,3,2,3,2,3,3,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,4,2,2,2,4,1,1,1,2,2,1,1,1,2,1,1,1,-1,-1,-1,1,1,1,1,-1,2,1,2.0,2,2,2,3,1,2,2,2,2,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3,,,1.0,42,Some college,Hispanic,Female,Less than $40k,rarely/never
3433,1,1,2,2,2,1,1,1,1,1,2,4,2,3,2,2,3,1,2,1,3,3,2,1,3,1,4,3,3,2,2,3,2,2,3,1,3,4,3,2,2,1,2,2,2,1,2,1,2,5,1,3,1,2,2,3,2,1,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,,2,2,2,1,1,1,2,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,72,Some college,Black,Female,Less than $40k,sporadic
3434,1,1,1,1,1,1,1,1,1,1,3,2,4,4,1,2,2,1,2,2,2,2,1,1,3,1,1,3,2,2,3,3,3,2,1,1,4,3,3,2,1,2,2,2,2,1,2,1,2,1,4,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,66,High school or less,White,Female,$75-125k,always
3435,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,3,3,3,2,3,2,4,1,2,2,1,2,1,1,1,1,4,1,1,1,4,3,4,2,2,2,2,2,2,1,2,2,2,1,3,1,1,1,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,78,Some college,White,Male,$40-75k,sporadic
3436,1,1,3,2,3,1,3,2,-1,1,1,1,1,4,2,2,1,3,3,2,3,2,2,1,3,1,2,2,2,3,2,3,2,3,2,2,2,2,4,2,2,2,2,1,2,1,2,1,2,5,1,2,1,1,3,2,2,1,2,2,1,2,1,1,2,2,1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,50,Some college,Black,Female,$75-125k,sporadic
3437,1,1,2,2,3,1,2,1,2,1,2,1,1,4,3,3,1,2,2,2,2,2,2,1,3,1,4,4,4,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,5,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,,2,1,3,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,59,College,Black,Female,$125k or more,always
3438,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,1,2,1,4,1,3,2,1,1,2,2,1,3,2,2,2,2,4,1,2,1,3,3,4,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,64,Some college,White,Male,$40-75k,always
3439,1,1,1,1,1,1,1,1,1,1,4,4,4,2,1,2,4,1,2,1,4,2,3,1,2,1,2,3,2,1,2,2,4,1,2,1,4,4,4,2,2,1,2,2,2,2,2,2,2,1,5,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,,1,2,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,82,College,White,Female,$40-75k,sporadic
3440,1,1,3,1,3,1,3,2,2,3,3,2,3,2,4,2,3,2,2,3,2,3,3,1,4,1,4,3,2,3,2,2,2,2,3,2,3,4,4,2,1,2,2,2,2,2,2,2,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,-1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,65,College,Hispanic,Male,$125k or more,sporadic
3441,1,1,2,2,3,1,2,1,1,1,2,2,3,3,3,2,1,1,2,2,2,3,1,1,2,1,4,4,3,2,4,2,2,1,2,1,4,4,4,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,,2,1,1,2,2,2,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,72,High school or less,White,Female,Less than $40k,sporadic
3442,1,1,1,1,-1,1,2,2,2,1,2,1,2,4,4,2,1,2,2,2,3,3,3,1,2,2,4,3,2,2,3,1,2,2,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,62,Some college,Black,Male,$40-75k,sporadic
3443,1,1,1,1,1,1,1,1,2,1,2,2,4,1,1,1,2,1,1,1,4,1,1,1,3,2,1,2,2,2,3,2,3,2,2,2,4,3,4,2,1,2,2,2,2,2,2,2,2,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,82,College,White,Male,$125k or more,always
3444,1,1,1,1,1,1,1,1,1,2,2,4,4,2,1,2,3,1,1,1,1,1,2,1,3,2,1,4,2,2,2,2,4,1,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,,1,3,1,1,1,1,1,1,1,1,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,76,College,White,Female,$125k or more,always
3445,1,2,2,3,3,3,3,2,1,1,3,4,4,3,4,3,3,2,2,2,2,2,1,2,4,2,4,4,4,4,4,4,4,4,4,1,4,4,4,2,2,2,2,1,2,2,2,2,2,5,5,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,-1,-1,1,1,1,1,,3,2,4,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,45,College,White,Male,$125k or more,sporadic
